368	7143.9424	-0.0023614	1.2455777	6450219.2	2.8477976	0.176691	15.1	0.599957	151119.6	2660623	72716.627
370	7142.8632	-0.0023759	1.2456407	6450185.3	2.8485166	0.1787898	15.1	0.6174103	151119.6	2674909.8	72698.426
372	7141.7814	-0.0023945	1.2457084	6450151.3	2.8492355	0.1808884	15.1	0.599957	151119.6	2689194.4	72680.168
374	7140.6969	-0.0024088	1.2457685	6450117	2.8499546	0.1829868	15.1	0.6174103	151119.6	2703476.8	72661.854
376	7139.6099	-0.0024273	1.2458333	6450082.4	2.8506736	0.1850848	15.1	0.6017601	151119.6	2717757.1	72643.486
378	7138.5203	-0.0024418	1.245891	6450047.7	2.8513928	0.1871826	15.1	0.6192134	151119.6	2732035.2	72625.062
380	7137.428	-0.0024605	1.2459535	6450012.7	2.8521119	0.1892801	15.1	0.6017601	151119.6	2746311.1	72606.579
382	7136.3331	-0.0024748	1.2460083	6449977.5	2.8528312	0.1913774	15.1	0.6192134	151119.6	2760584.8	72588.039
384	7135.2355	-0.0024933	1.2460679	6449942	2.8535504	0.1934744	15.1	0.6052855	151119.6	2774856.3	72569.442
386	7134.1352	-0.0025082	1.2461211	6449906.3	2.8542698	0.1955711	15.1	0.6227388	151119.6	2789125.7	72550.785
388	7133.0323	-0.0025274	1.2461791	6449870.4	2.8549892	0.1976676	15.1	0.6052855	151119.6	2803392.8	72532.062
390	7131.9267	-0.002542	1.2462293	6449834.2	2.8557087	0.1997637	15.1	0.6227388	151119.6	2817657.7	72513.274
392	7130.8183	-0.002561	1.2462844	6449797.8	2.8564283	0.2018596	15.1	0.6052855	151119.6	2831920.4	72494.423
394	7129.7073	-0.0025754	1.2463318	6449761.2	2.857148	0.2039553	15.1	0.6227388	151119.6	2846180.9	72475.51
396	7128.5934	-0.0025941	1.2463841	6449724.4	2.8578678	0.2060506	15.1	0.6080638	151119.6	2860439.1	72456.538
398	7127.4768	-0.002609	1.2464295	6449687.3	2.8585877	0.2081457	15.1	0.6255171	151119.6	2874695.1	72437.501
400	7126.3574	-0.0026282	1.24648	6449650	2.8593077	0.2102404	15.1	0.6080638	151119.6	2888948.9	72418.397
402	7125.2353	-0.0026427	1.2465226	6449612.4	2.8600278	0.2123349	15.1	0.6255171	151119.6	2903200.5	72399.228
404	7124.1103	-0.0026616	1.2465703	6449574.6	2.860748	0.2144291	15.1	0.6085739	151119.6	2917449.8	72379.995
406	7122.9825	-0.002676	1.2466102	6449536.6	2.8614684	0.216523	15.1	0.6260272	151119.6	2931696.8	72360.699
408	7121.8518	-0.0026948	1.2466552	6449498.3	2.8621888	0.2186167	15.1	0.6112935	151119.6	2945941.6	72341.341
410	7120.7183	-0.0027095	1.2466934	6449459.8	2.8629095	0.22071	15.1	0.6287468	151119.6	2960184.1	72321.917
412	7119.5819	-0.0027288	1.2467366	6449421.1	2.8636302	0.2228031	15.1	0.6112935	151119.6	2974424.4	72302.424
414	7118.4427	-0.0027432	1.246772	6449382.2	2.8643511	0.2248958	15.1	0.6287468	151119.6	2988662.3	72282.865
416	7117.3005	-0.0027621	1.2468125	6449343	2.8650722	0.2269882	15.1	0.6118124	151119.6	3002898	72263.241
418	7116.1553	-0.0027763	1.2468452	6449303.6	2.8657934	0.2290804	15.1	0.6292657	151119.6	3017131.4	72243.553
420	7115.0073	-0.002795	1.2468831	6449263.9	2.8665148	0.2311723	15.1	0.6144217	151119.6	3031362.5	72223.801
422	7113.8562	-0.0028096	1.2469141	6449224.1	2.8672363	0.2332638	15.1	0.631875	151119.6	3045591.3	72203.984
424	7112.7022	-0.0028287	1.2469503	6449183.9	2.867958	0.2353551	15.1	0.6144217	151119.6	3059817.8	72184.099
426	7111.5452	-0.0028429	1.2469785	6449143.6	2.8686799	0.237446	15.1	0.631875	151119.6	3074042	72164.147
428	7110.3851	-0.0028617	1.2470119	6449103	2.869402	0.2395367	15.1	0.6150817	151119.6	3088263.9	72144.13
430	7109.2221	-0.0028757	1.2470376	6449062.3	2.8701243	0.241627	15.1	0.632535	151119.6	3102483.4	72124.051
432	7108.0559	-0.0028942	1.2470686	6449021.2	2.8708468	0.243717	15.1	0.6171966	151119.6	3116700.7	72103.909
434	7106.8867	-0.0029084	1.2470924	6448980	2.8715694	0.2458067	15.1	0.6346499	151119.6	3130915.5	72083.703
